NeuronID,NormDoC
5659,0.0262612301313062
5661,0.149274360746372
5666,0.156185210780926
5667,0.158258465791292
5669,0.0352453351762267
5670,0.0248790601243953
5673,0.156185210780926
5674,0.0269523151347616
5675,0.0476848652384243
5678,0.0739460953697305
5679,0.158258465791292
5680,0.0939875604699378
5681,0.105044920525225
5684,0.246717346233587
5686,0.0946786454733932
5690,0.112646855563234
5691,0.0642709053213545
5692,0.340704906703525
5693,0.142363510711818
5695,0.422252937111265
5696,0.385625431928127
5705,0.00898410504492053
5711,0.340013821700069
5712,0.0393918451969592
5713,0.0442294402211472
5714,0.0539046302695232
5716,0.0566689702833449
5719,0.0836212854181064
5720,0.261230131306151
5722,0.223911541119558
5723,0.360746371803732
5724,0.338631651693158
5725,0.101589495507947
5727,0.108500345542502
5728,0.307532826537664
5729,0.353144436765722
5730,0.268140981340705
5733,0.387698686938493
5734,0.377332411886662
5736,0.185210780926054
5739,0.0843123704215619
5741,0.0117484450587422
5742,0.00691085003455425
5743,0.21907394609537
5744,0.192812715964064
5745,0.0145127850725639
5747,0.33379405666897
5748,0.255010366275052
5749,0.313061506565308
5750,0.215618521078093
5753,0.103662750518314
5754,0.335176226675881
5756,0.134070490670352
5759,0.125777470628887
5760,0.0214236351071182
5761,0.30062197650311
5762,0.181755355908777
5763,0.160331720801659
5764,0.144436765722184
5765,0.0559778852798894
5767,0.131306150656531
5768,0.238424326192122
5769,0.060124395300622
5773,0.0967519004837595
5775,0.13890808569454
5776,0.0393918451969592
5777,0.00898410504492053
5779,0.050449205252246
5780,0.0525224602626123
5781,0.0946786454733932
5782,0.00760193503800968
5783,0.294402211472011
5784,0.0532135452660677
5785,0.15411195577056
5786,0.169315825846579
5787,0.0587422252937111
5789,0.354526606772633
5790,0.0746371803731859
5792,0.152729785763649
5794,0.362819626814098
5800,0.373876986869385
5802,0.0110573600552868
5805,0.00414651002073255
5809,0.217691776088459
5812,0.0850034554250173
5814,0.270214236351071
5815,0.0103662750518314
5817,0.34899792674499
5818,0.284727021423635
5821,0.0628887353144437
5822,0.456116102280581
5827,0.172771250863856
5828,0.241879751209399
5831,0.290255701451279
5833,0.417415342087077
5835,0.0988251554941258
5837,0.0587422252937111
5842,0.0836212854181064
5845,0.340704906703525
5847,0.00760193503800968
5848,0.289564616447823
5849,0.212163096060816
5854,0.0158949550794748
5856,0.050449205252246
5857,0.387007601935038
5858,0.159640635798203
5859,0.141672425708362
5860,0.0808569454042847
5861,0.42294402211472
5863,0.0207325501036628
5868,0.0124395300621977
5869,0.212163096060816
5871,0.171389080856945
5872,0.147892190739461
5874,0.0691085003455425
5876,0.43054595715273
5879,0.437456807187284
5880,0.40635798203179
5882,0.199723565998618
5885,0.0380096751900484
5886,0.436765722183829
5891,0.441603317208017
5899,0.0836212854181064
5900,0.100207325501037
5901,0.233586731167934
5902,0.216309606081548
5905,0.0283344851416724
5906,0.032480995162405
5908,0.22805805114029
5909,0.184519695922599
5913,0.0483759502418798
5914,0.0221147201105736
5915,0.152038700760194
5920,0.0926053904630269
5922,0.0269523151347616
5927,0.050449205252246
5929,0.323427781617139
5930,0.306150656530753
5931,0.00760193503800968
5934,0.0960608154803041
5936,0.00967519004837595
5937,0.0214236351071182
5939,0.0393918451969592
5940,0.184519695922599
5941,0.165860400829302
5943,0.335867311679337
5945,0.25224602626123
5946,0.218382861091914
5947,0.0138217000691085
5948,0.254319281271596
5955,0.125777470628887
5956,0.0884588804422944
5957,0.105044920525225
5959,0.0158949550794748
5960,0.301313061506565
5961,0.0400829302004147
5963,0.0663441603317208
5965,0.257083621285418
5969,0.346233586731168
5972,0.199032480995162
5973,0.0117484450587422
5974,0.00414651002073255
5975,0.158949550794748
5976,0.0200414651002073
5977,0.0165860400829302
5978,0.0995162404975812
5979,0.00621976503109883
5981,0.361437456807187
5982,0.0179682100898411
5983,0.364892881824464
5984,0.21907394609537
5985,0.2356599861783
5986,0.370421561852108
5988,0.219765031098825
5989,0.100207325501037
5990,0.181064270905321
5992,0.0152038700760194
5993,0.0221147201105736
5994,0.402211472011057
5997,0.0746371803731859
5998,0.152729785763649
6000,0.0808569454042847
6002,0.47892190739461
6003,0.00898410504492053
6004,0.314443676572218
6005,0.0939875604699378
6007,0.0974429854872149
6010,0.0635798203178991
6011,0.00345542501727713
6012,0.0642709053213545
6013,0.381478921907395
6014,0.306841741534209
6015,0.110573600552868
6016,0.199723565998618
6017,0.142363510711818
6019,0.371112646855563
6021,0.060124395300622
6028,0.11333794056669
6029,0.144436765722184
6030,0.0207325501036628
6031,0.0262612301313062
6033,0.182446440912232
6034,0.283344851416724
6035,0.0103662750518314
6036,0.00691085003455425
6037,0.00760193503800968
6040,0.373876986869385
6043,0.0380096751900484
